utt_id,file,sentence,entity,label,start_char,end_char
777-126732-0046,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,IN ANY CASE HE HAD NOT THE TIME,TIME,ORG,27,31
777-126732-0048,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,THESE WERE BUT FEW AND FOR THE FIRST TIME SINCE HE OPENED HIS SHOP HE TOOK A COMMERCIAL SURVEY OF ITS VALUE,FIRST,ORDINAL,31,36
777-126732-0050,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,HE TOOK THE CASH BOX OUT OF THE DRAWER AND TURNING TO LEAVE THE SHOP BECAME AWARE THAT STEVIE WAS STILL DOWNSTAIRS,DRAWER,ORG,32,38
777-126732-0053,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,HE STOOD STILL IN THE MIDDLE OF THE PARLOUR AND LOOKED INTO THE KITCHEN IN SILENCE,LOOKED,PERSON,48,54
777-126732-0057,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,HER BARE FEET AS IF POKED THROUGH THE BOTTOM OF AN UNADORNED SLEEVED CALICO SACK BUTTONED TIGHTLY AT NECK AND WRISTS FELT OVER THE RUG FOR THE SLIPPERS WHILE SHE LOOKED UPWARD INTO HER HUSBAND'S FACE,RUG,ORG,131,134
777-126732-0060,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,THE COMPARISON OCCURRED TO MISTER VERLOC BECAUSE HE HAD SAT ASTRIDE VARIOUS ARMY HORSES IN HIS TIME AND HAD NOW THE SENSATION OF AN INCIPIENT FALL,SENSATION,PERSON,116,125
777-126732-0063,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,DOWN BELOW IN THE QUIET NARROW STREET MEASURED FOOTSTEPS APPROACHED THE HOUSE THEN DIED AWAY UNHURRIED AND FIRM AS IF THE PASSER BY HAD STARTED TO PACE OUT ALL ETERNITY FROM GAS LAMP TO GAS LAMP IN A NIGHT WITHOUT END AND THE DROWSY TICKING OF THE OLD CLOCK ON THE LANDING BECAME DISTINCTLY AUDIBLE IN THE BEDROOM,HOUSE,ORG,72,77
777-126732-0063,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,DOWN BELOW IN THE QUIET NARROW STREET MEASURED FOOTSTEPS APPROACHED THE HOUSE THEN DIED AWAY UNHURRIED AND FIRM AS IF THE PASSER BY HAD STARTED TO PACE OUT ALL ETERNITY FROM GAS LAMP TO GAS LAMP IN A NIGHT WITHOUT END AND THE DROWSY TICKING OF THE OLD CLOCK ON THE LANDING BECAME DISTINCTLY AUDIBLE IN THE BEDROOM,A NIGHT WITHOUT END,WORK_OF_ART,198,217
777-126732-0064,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,THAT POOR BOY IS IN A VERY EXCITED STATE TO NIGHT SHE MURMURED AFTER A PAUSE WHICH LASTED FOR THREE TICKS OF THE CLOCK,THREE,CARDINAL,94,99
777-126732-0064,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,THAT POOR BOY IS IN A VERY EXCITED STATE TO NIGHT SHE MURMURED AFTER A PAUSE WHICH LASTED FOR THREE TICKS OF THE CLOCK,CLOCK,ORG,113,118
777-126732-0066,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,THERE WAS NO YOUNG MAN OF HIS AGE IN LONDON MORE WILLING AND DOCILE THAN STEPHEN SHE AFFIRMED NONE MORE AFFECTIONATE AND READY TO PLEASE AND EVEN USEFUL AS LONG AS PEOPLE DID NOT UPSET HIS POOR HEAD,LONDON,GPE,37,43
777-126732-0071,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,MISTER VERLOC WAS FULLY RESPONSIVE NOW,VERLOC,PRODUCT,7,13
777-126732-0072,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,ASK KARL YUNDT HE GROWLED SAVAGELY,ASK,ORG,0,3
777-126732-0072,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,ASK KARL YUNDT HE GROWLED SAVAGELY,SAVAGELY,ORG,26,34
777-126732-0073,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,HE ISN'T FIT TO HEAR WHAT'S SAID HERE HE BELIEVES IT'S ALL TRUE,HE ISN'T FIT,ORG,0,12
777-126732-0076,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,I WISH HE HAD NEVER BEEN TO SCHOOL MISSUS VERLOC BEGAN AGAIN BRUSQUELY,BRUSQUELY,ORG,61,70
777-126732-0079,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,THE OTHER DAY STEVIE GOT HOLD OF ONE AND THERE WAS A STORY IN IT OF A GERMAN SOLDIER OFFICER TEARING HALF OFF THE EAR OF A RECRUIT AND NOTHING WAS DONE TO HIM FOR IT THE BRUTE,RECRUIT,ORG,123,130
777-126732-0079,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\777\126732\777-126732.trans.txt,THE OTHER DAY STEVIE GOT HOLD OF ONE AND THERE WAS A STORY IN IT OF A GERMAN SOLDIER OFFICER TEARING HALF OFF THE EAR OF A RECRUIT AND NOTHING WAS DONE TO HIM FOR IT THE BRUTE,BRUTE,ORG,170,175
7850-111771-0001,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,AT THIS TIME GRANT WAS NOT TAKEN WITH WAR AND PROBABLY EVINCED LITTLE INTEREST IN ARMY TACTICS,ARMY TACTICS,ORG,82,94
7850-111771-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,GRANT ACTED AS MUSTERING OFFICER UNTIL BEING COMMISSIONED COLONEL OF THE TWENTY FIRST ILLINOIS VOLUNTEERS HE TOOK THE FIELD,THE TWENTY FIRST ILLINOIS VOLUNTEERS HE TOOK,ORG,69,113
7850-111771-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,GRANT ACTED AS MUSTERING OFFICER UNTIL BEING COMMISSIONED COLONEL OF THE TWENTY FIRST ILLINOIS VOLUNTEERS HE TOOK THE FIELD,FIELD,ORG,118,123
7850-111771-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,THE CAPTURE OF LEE WAS A FAR MORE DIFFICULT UNDERTAKING,CAPTURE,ORG,4,11
7850-111771-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,THE CAPTURE OF LEE WAS A FAR MORE DIFFICULT UNDERTAKING,LEE,PERSON,15,18
7850-111771-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,TIME WORE AWAY AND ON THE NINTH OF APRIL EIGHTEEN SIXTY FIVE GRANT CAPTURED THE CONFEDERATE ARMY UNDER LEE THUS VIRTUALLY ENDING THE WAR,FIVE,CARDINAL,56,60
7850-111771-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,TIME WORE AWAY AND ON THE NINTH OF APRIL EIGHTEEN SIXTY FIVE GRANT CAPTURED THE CONFEDERATE ARMY UNDER LEE THUS VIRTUALLY ENDING THE WAR,LEE THUS VIRTUALLY ENDING THE WAR,ORG,103,136
7850-111771-0008,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\111771\7850-111771.trans.txt,WHEN HIS PUBLIC SERVICES WERE FINISHED HE STARTED IN COMPANY WITH HIS WIFE SON JESSE AND A FEW FRIENDS,JESSE,PERSON,79,84
7850-281318-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,SHE POPPED INTO HER NEW HOUSE AND SAT THERE COMFORTABLY PEERING OUT THROUGH THE WINDOW SLITS WITH HER SHARP LITTLE EYES,SAT,ORG,34,37
7850-281318-0008,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,THEN ALL THE OTHER BIRDS CHIRPED EAGERLY YES YES LET US ASK HER TO TEACH US,US,GPE,73,75
7850-281318-0009,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,SO IN A GREAT COMPANY THEY CAME FLUTTERING HOPPING TWITTERING UP TO THE ELM TREE WHERE MOTHER MAGPIE NESTLED COMFORTABLY IN HER NEW HOUSE,MOTHER MAGPIE,PERSON,87,100
7850-281318-0010,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,O WISE MOTHER MAGPIE DEAR MOTHER MAGPIE THEY CRIED TEACH US HOW TO BUILD OUR NESTS LIKE YOURS FOR IT IS GROWING NIGHT AND WE ARE TIRED AND SLEEPY,MOTHER MAGPIE,PERSON,26,39
7850-281318-0011,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,THE MAGPIE SAID SHE WOULD TEACH THEM IF THEY WOULD BE A PATIENT DILIGENT OBEDIENT CLASS OF LITTLE BIRDS,MAGPIE,ORG,4,10
7850-281318-0016,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,CERTAINLY OF COURSE SCREAMED THE JACKDAW,JACKDAW,ORG,33,40
7850-281318-0017,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,HERE WOOD PIGEON SAID MOTHER MAGPIE YOU MUST PLACE THOSE STICKS THROUGH AND ACROSS CRISS CROSS CRISS CROSS SO,MOTHER MAGPIE,PERSON,22,35
7850-281318-0017,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,HERE WOOD PIGEON SAID MOTHER MAGPIE YOU MUST PLACE THOSE STICKS THROUGH AND ACROSS CRISS CROSS CRISS CROSS SO,ACROSS,ORG,76,82
7850-281318-0021,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,AND AWAY SHE FLEW TO HER OWN COSY NEST IN THE ELM TREE WHERE SHE WAS SOON FAST ASLEEP FORGETTING ALL ABOUT THE MATTER,AWAY SHE FLEW TO HER OWN COSY NEST IN THE ELM TREE,ORG,4,54
7850-281318-0023,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\281318\7850-281318.trans.txt,FOR SHE HAD ONLY THE FOUNDATION LAID CRISS CROSS AS THE MAGPIE HAD SHOWN HER,MAGPIE,ORG,56,62
7850-286674-0001,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,IT IS DISGRACEFUL,DISGRACEFUL,ORG,6,17
7850-286674-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,THEY THOUGHT THE TROUBLE CAME FROM BAD BRINGING UP OR NO BRINGING UP AT ALL,BAD BRINGING,ORG,35,47
7850-286674-0004,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,YOU WOULD THINK THAT WITH SIX LEGS APIECE AND THREE JOINTS IN EACH LEG THEY MIGHT WALK QUITE FAST YET THEY NEVER DID,SIX,CARDINAL,26,29
7850-286674-0004,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,YOU WOULD THINK THAT WITH SIX LEGS APIECE AND THREE JOINTS IN EACH LEG THEY MIGHT WALK QUITE FAST YET THEY NEVER DID,THREE,CARDINAL,46,51
7850-286674-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,WELL OUR LOWER LIPS ANYWAY ANSWERED THE NYMPH,NYMPH,ORG,40,45
7850-286674-0009,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,THEY KNEW THAT WHENEVER THEY STUCK OUT THEIR LOWER LIPS AT THE SMALL FISHES AND BUGS THEY SWAM AWAY AS FAST AS THEY COULD,BUGS THEY SWAM AWAY AS FAST AS,ORG,80,110
7850-286674-0016,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,HE BEGAN TO DRAW IN HIS LEGS VERY VERY SLOWLY AND JUST AS HIS GREAT HARD LOWER SHELL TOUCHED THE MUD THE LAST LARVA CRAWLED OUT UNDER HIS TAIL,MUD,ORG,97,100
7850-286674-0017,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\286674\7850-286674.trans.txt,THE NYMPHS HAD ALREADY GOTTEN AWAY,NYMPHS,ORG,4,10
7850-73752-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,IT REQUIRES SOME SELF COMMUNION TO PREPARE OURSELVES FOR GOOD FORTUNE AS WELL AS TO ENCOUNTER DIFFICULTY AND DANGER AND DISGRACE,DANGER,ORG,109,115
7850-73752-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,IT REQUIRES SOME SELF COMMUNION TO PREPARE OURSELVES FOR GOOD FORTUNE AS WELL AS TO ENCOUNTER DIFFICULTY AND DANGER AND DISGRACE,DISGRACE,GPE,120,128
7850-73752-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,THIS VIOLENT AND TRIUMPHANT REVOLUTION IN HIS PROSPECTS AND HIS FORTUNES WAS HARDLY YET COMPLETELY COMPREHENDED BY OUR FRIEND FERDINAND ARMINE AND WHEN HE HAD LEFT A NOTE FOR THE GENEROUS MIRABEL WHOSE SLUMBERS HE WOULD NOT DISTURB AT THIS EARLY HOUR EVEN WITH GOOD NEWS HE STROLLED ALONG UP CHARLES STREET AND TO THE PARK IN ONE OF THOSE WILD AND JOYOUS REVERIES IN WHICH WE BROOD OVER COMING BLISS AND CREATE A THOUSAND GLORIOUS CONSEQUENCES,FRIEND FERDINAND,PERSON,119,135
7850-73752-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,THIS VIOLENT AND TRIUMPHANT REVOLUTION IN HIS PROSPECTS AND HIS FORTUNES WAS HARDLY YET COMPLETELY COMPREHENDED BY OUR FRIEND FERDINAND ARMINE AND WHEN HE HAD LEFT A NOTE FOR THE GENEROUS MIRABEL WHOSE SLUMBERS HE WOULD NOT DISTURB AT THIS EARLY HOUR EVEN WITH GOOD NEWS HE STROLLED ALONG UP CHARLES STREET AND TO THE PARK IN ONE OF THOSE WILD AND JOYOUS REVERIES IN WHICH WE BROOD OVER COMING BLISS AND CREATE A THOUSAND GLORIOUS CONSEQUENCES,THIS EARLY HOUR EVEN WITH GOOD NEWS HE STROLLED ALONG UP,TIME,235,291
7850-73752-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,THIS VIOLENT AND TRIUMPHANT REVOLUTION IN HIS PROSPECTS AND HIS FORTUNES WAS HARDLY YET COMPLETELY COMPREHENDED BY OUR FRIEND FERDINAND ARMINE AND WHEN HE HAD LEFT A NOTE FOR THE GENEROUS MIRABEL WHOSE SLUMBERS HE WOULD NOT DISTURB AT THIS EARLY HOUR EVEN WITH GOOD NEWS HE STROLLED ALONG UP CHARLES STREET AND TO THE PARK IN ONE OF THOSE WILD AND JOYOUS REVERIES IN WHICH WE BROOD OVER COMING BLISS AND CREATE A THOUSAND GLORIOUS CONSEQUENCES,ONE,CARDINAL,326,329
7850-73752-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,HOW MANY INCIDENTS HOW MANY CHARACTERS HOW MANY FEELINGS FLITTED OVER HIS MEMORY OF WHAT SWEET AND BITTER EXPERIENCE DID HE NOT CHEW THE CUD,SWEET,PERSON,89,94
7850-73752-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,HOW MANY INCIDENTS HOW MANY CHARACTERS HOW MANY FEELINGS FLITTED OVER HIS MEMORY OF WHAT SWEET AND BITTER EXPERIENCE DID HE NOT CHEW THE CUD,CUD,ORG,137,140
7850-73752-0008,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,FOUR AND TWENTY HOURS AGO AND HE DEEMED HIMSELF THE MOST MISERABLE AND FORLORN OF HUMAN BEINGS AND NOW ALL THE BLESSINGS OF THE WORLD SEEMED SHOWERED AT HIS FEET,FOUR AND TWENTY HOURS AGO,TIME,0,25
7850-73752-0009,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,THE MOST GIFTED INDIVIDUALS IN THE LAND EMULATED EACH OTHER IN PROVING WHICH ENTERTAINED FOR HIM THE MOST SINCERE AFFECTION,THE LAND EMULATED,ORG,31,48
7850-73752-0013,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,IT WAS INDEED DANCING ON A VOLCANO,VOLCANO,ORG,27,34
7850-73752-0016,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,HE MIGHT BE ENCHANTED BUT THAT WAS THE TALISMAN,TALISMAN,ORG,39,47
7850-73752-0017,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,IN THE PRESENT UNSETTLED THOUGH HOPEFUL STATE OF AFFAIRS FERDINAND WOULD NOT GO HOME,GO HOME,ORG,77,84
7850-73752-0018,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,IN EXACTLY TEN MINUTES IT IS IN THE POWER OF EVERY MAN TO FREE HIMSELF FROM ALL THE TUMULT OF THE WORLD THE PANGS OF LOVE THE THROBS OF AMBITION THE WEAR AND TEAR OF PLAY THE RECRIMINATING BOUDOIR THE CONSPIRING CLUB THE RATTLING HELL AND FIND HIMSELF IN A SUBLIME SYLVAN SOLITUDE SUPERIOR TO THE CEDARS OF LEBANON AND INFERIOR ONLY IN EXTENT TO THE CHESTNUT FORESTS OF ANATOLIA,WEAR,ORG,149,153
7850-73752-0018,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,IN EXACTLY TEN MINUTES IT IS IN THE POWER OF EVERY MAN TO FREE HIMSELF FROM ALL THE TUMULT OF THE WORLD THE PANGS OF LOVE THE THROBS OF AMBITION THE WEAR AND TEAR OF PLAY THE RECRIMINATING BOUDOIR THE CONSPIRING CLUB THE RATTLING HELL AND FIND HIMSELF IN A SUBLIME SYLVAN SOLITUDE SUPERIOR TO THE CEDARS OF LEBANON AND INFERIOR ONLY IN EXTENT TO THE CHESTNUT FORESTS OF ANATOLIA,LEBANON,GPE,307,314
7850-73752-0018,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7850\73752\7850-73752.trans.txt,IN EXACTLY TEN MINUTES IT IS IN THE POWER OF EVERY MAN TO FREE HIMSELF FROM ALL THE TUMULT OF THE WORLD THE PANGS OF LOVE THE THROBS OF AMBITION THE WEAR AND TEAR OF PLAY THE RECRIMINATING BOUDOIR THE CONSPIRING CLUB THE RATTLING HELL AND FIND HIMSELF IN A SUBLIME SYLVAN SOLITUDE SUPERIOR TO THE CEDARS OF LEBANON AND INFERIOR ONLY IN EXTENT TO THE CHESTNUT FORESTS OF ANATOLIA,EXTENT,GPE,336,342
7976-105575-0000,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,GRANT WAS ONLY A FEW MILES AWAY BUT ALTHOUGH COMMANDER IN CHIEF HE KNEW NOTHING OF THE HARDEST FOUGHT BATTLE OF THE CIVIL WAR UNTIL IT WAS OVER,THE CIVIL WAR,EVENT,112,125
7976-105575-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,THERE WERE NO BREASTWORKS YET THAT ONE LITTLE BRIGADE OF HAMILTON'S DIVISION STOOD THERE IN THE OPEN AND REPULSED ASSAULT AFTER ASSAULT,ONE,CARDINAL,35,38
7976-105575-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,THERE WERE NO BREASTWORKS YET THAT ONE LITTLE BRIGADE OF HAMILTON'S DIVISION STOOD THERE IN THE OPEN AND REPULSED ASSAULT AFTER ASSAULT,HAMILTON,NORP,57,65
7976-105575-0004,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,NOT BALAKLAVA NOR THE ALMA SAW SUCH FIGHTING IT WAS A DUEL TO THE DEATH,DUEL,ORG,54,58
7976-105575-0005,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,NO BATTERY IN THE WHOLE FOUR YEARS WAR LOST SO MANY MEN IN SO SHORT A TIME,MEN,ORG,52,55
7976-105575-0005,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,NO BATTERY IN THE WHOLE FOUR YEARS WAR LOST SO MANY MEN IN SO SHORT A TIME,TIME,ORG,70,74
7976-105575-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,ONE DARING REBEL WAS SHOT DOWN AND BAYONETED CLEAR BEHIND THE LINE OF COMPANY B WHERE HE HAD BROKEN THROUGH TO SEIZE THE FLAG OF MY REGIMENT,ONE,CARDINAL,0,3
7976-105575-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,THAT NIGHT THE ENEMY SLIPPED AWAY LEAVING HUNDREDS AND HUNDREDS OF HIS DEAD AND WOUNDED ON THE FIELD,DEAD,ORG,71,75
7976-105575-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,THAT NIGHT THE ENEMY SLIPPED AWAY LEAVING HUNDREDS AND HUNDREDS OF HIS DEAD AND WOUNDED ON THE FIELD,FIELD,ORG,95,100
7976-105575-0008,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,WITH A FEW LANTERNS OUR MEN THEN WENT ABOUT AND TRIED TO GATHER UP THE WOUNDED THE DEAD WERE LEFT TILL MORNING,MEN,ORG,24,27
7976-105575-0008,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,WITH A FEW LANTERNS OUR MEN THEN WENT ABOUT AND TRIED TO GATHER UP THE WOUNDED THE DEAD WERE LEFT TILL MORNING,TRIED,ORG,48,53
7976-105575-0009,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,IT WAS NOT A QUESTION WHO WAS DEAD OR WOUNDED BUT WHO WAS NOT,DEAD,ORG,30,34
7976-105575-0010,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,FIFTEEN OFFICERS OF OUR LITTLE HALF REGIMENT WERE DEAD OR WOUNDED,OUR LITTLE HALF REGIMENT,ORG,20,44
7976-105575-0010,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,FIFTEEN OFFICERS OF OUR LITTLE HALF REGIMENT WERE DEAD OR WOUNDED,DEAD,ORG,50,54
7976-105575-0013,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,WHEN MORNING CAME THE FIRING OPENED AND FOR ALL THAT DAY THE BATTLE RAGED FIERCELY AT THE LEFT AND CENTER LEFT WE GETTING THE WORST OF IT TOO,TOO,ORG,138,141
7976-105575-0014,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,THAT EVENING AN ORDER CAME FOR US HAMILTON'S DIVISION TO ASSAULT THE ENEMY'S LEFT FLANK AT MIDNIGHT,US,GPE,31,33
7976-105575-0014,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,THAT EVENING AN ORDER CAME FOR US HAMILTON'S DIVISION TO ASSAULT THE ENEMY'S LEFT FLANK AT MIDNIGHT,MIDNIGHT,TIME,91,99
7976-105575-0015,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\7976\105575\7976-105575.trans.txt,UNDER THE SAME QUIET MOONLIGHT AND ONLY SIX HUNDRED YARDS AWAY FROM US ALSO LAY THE VICTORIOUS REBEL ARMY,US,GPE,68,70
